-1.6931,-2.5671
5.7076,-7.5863
4.8232,-0.19707
1.9222,-3.7628
8.0419,1.1753
0.48486,0.56148
1.2991,7.7056
-4.9072,-8.1195
5.6543,-3.1319
1.8256,-1.437
